kind,slug,name,location,setCount,needs,imageUrl,website,instagram,youtube,soundcloud,twitter,Genre,Short Bio
dj,matt-fax,Matt Fax,"Paris, France",1,website,https://cdn-images.dzcdn.net/images/artist/bfeb00504a40c18f193ac03cf7c8c5e8/250x250-000000-80-0-0.jpg,,https://www.instagram.com/mattfaxmusic/,https://www.youtube.com/@MattFaxMusic,https://soundcloud.com/mattfaxmusic,https://x.com/mattfaxmusic,Melodic House & Techno,"Matt Fax is a Paris, France-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,matty-ralph,Matty Ralph,"London, UK",1,website|youtube,https://cdn-images.dzcdn.net/images/artist/1145b4ffa8ad3ca4130ebd70c769e08d/250x250-000000-80-0-0.jpg,,http://instagram.com/pasqualerotella,,https://soundcloud.com/matty-ralphmusic,http://twitter.com/insomniacevents,Electronic / Club,"Matty Ralph is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,max-graham,Max Graham,"Montreal, Canada",1,soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/db6803c8c9941c44b09cd19af4f2fe91/250x250-000000-80-0-0.jpg,https://maxgraham.com/,https://www.instagram.com/maxgraham/,https://www.youtube.com/@maxgraham,,,Melodic House & Techno,"Max Graham is a Montreal, Canada-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,max-mylo,Max Mylo,"Amsterdam, Netherlands",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/de2ff8b156cdf79c1eb4b57f20271d0b/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/maxmylomusic,,Electronic / Club,"Max Mylo is a Amsterdam, Netherlands-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,max-richter,Max Richter,"London, UK",1,,https://cdn-images.dzcdn.net/images/artist/5fb82c9b42f1200c5b2dffed432cf6dc/250x250-000000-80-0-0.jpg,https://maxrichtermusic.com/,https://www.instagram.com/maxrichtermusic,https://www.youtube.com/@maxrichtermusic,https://soundcloud.com/max-richter,https://x.com/maxrichtermusic,Experimental / Electronic,"Composer whose work blends contemporary classical writing, ambient electronics and music for film and performance."
dj,melanie-ribbe,Melanie Ribbe,Germany,1,instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/ad545f4180e4e1658b02dec6f9e18c73/250x250-000000-80-0-0.jpg,https://www.melanieribbe.com/,,https://www.youtube.com/@melanieribbeofc,,,Tech House / House,"Melanie Ribbe is a Germany-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,menesix,Menesix,"Amsterdam, Netherlands",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/8386b2cb528948d0823559c0b94638b1/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@menesixmusic,https://soundcloud.com/menesix,,Tech House / House,"Menesix is a Amsterdam, Netherlands-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,mengzy,Mengzy,"Hong Kong, China",1,instagram|youtube|twitter,https://i1.sndcdn.com/avatars-aLRi5haWQzEeggoU-eYWK5g-t500x500.jpg,https://ra.co/dj/mengzy,,,https://soundcloud.com/mengzy,,Electronic / Club,"Mengzy is a Hong Kong, China-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,michael-cassette,Michael Cassette,"Helsinki, Finland",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/689124c501f97c977dbe0e002c7687b6/250x250-000000-80-0-0.jpg,,https://www.instagram.com/mynameismichaelcassette/,https://www.youtube.com/@MichaelCassetteOfficial,,,Melodic House & Techno,"Michael Cassette is a Helsinki, Finland-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,miguel-bastida,Miguel Bastida,"Granada, Spain",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/88d65c95fbf96589322cec065a369af5/250x250-000000-80-0-0.jpg,https://ra.co/dj/miguelbastida,,https://www.youtube.com/@MiguelBastida,https://soundcloud.com/miguel_bastida,,Tech House / House,"Miguel Bastida is a Granada, Spain-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,miguelle,Miguelle,"Miami, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/6cf9f3a96e01d3eb5d22c1a99af30d21/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@miguelleandtons,https://soundcloud.com/miguelletons,,Tech House / House,"Miguelle is a Miami, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,mihalis-safras,Mihalis Safras,"Athens, Greece",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/3a62bd69edd100a748c663061bcb95cd/250x250-000000-80-0-0.jpg,https://mihalissafras.com/,,https://www.youtube.com/@MihalisSafras,https://soundcloud.com/mihalissafras,,Tech House / House,"Mihalis Safras is a Athens, Greece-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,mila-alias,Mila Alias,,1,twitter,https://i1.sndcdn.com/avatars-wPz7tuxAx3XTaM3s-EHef4A-t500x500.jpg,https://www.k-dj.jp/ja/djs/mila-alias/,https://www.instagram.com/djmilaalias/,https://www.youtube.com/@Mila_Alias,https://soundcloud.com/djmilaalias,,House / Club,"Mila Alias is a DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,milena-adamis,Milena Adamis,"Buenos Aires, Argentina",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/97336642f0945612965f508f6ddf4382/250x250-000000-80-0-0.jpg,https://ra.co/dj/milenaadamis,,,https://soundcloud.com/milena-adamis,,Techno / Hard Techno,"Milena Adamis is a Buenos Aires, Argentina-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,miss-dre,MISS DRE,"Oakland, US",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/d2d9e30f4511d23c6907bdcd8128f2f2/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@missdremusic,,,Tech House / House,"MISS DRE is a Oakland, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,mita-gami,Mita Gami,"Tel Aviv, Israel",1,soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/88f095949ba9815b07b1dc20823f2a35/250x250-000000-80-0-0.jpg,https://www.mitagami.com/,https://www.instagram.com/mita_gami/,https://www.youtube.com/@mita_gami,,,Afro House / Afro Tech,"Mita Gami is a Tel Aviv, Israel-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,mitis,MitiS,"Philadelphia, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/049dd0a40eff0888c7a6eaaba098a933/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@MitisMusic,https://soundcloud.com/mitis,,Bass / Dubstep,"MitiS is a Philadelphia, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,monolink,Monolink,"Berlin, Germany",1,twitter,https://cdn-images.dzcdn.net/images/artist/d6ede7f36d1b0bdaf8753263afcb5324/250x250-000000-80-0-0.jpg,https://mono.link/,https://www.instagram.com/monolinkmusic,https://www.youtube.com/@Monolink,https://soundcloud.com/monolink,,Melodic House & Techno,"Monolink is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,moon-boots,Moon Boots,"Brooklyn, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/c1d4af017f190416d9602fd829cc280a/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@MoonBootsMusic,https://soundcloud.com/moonbootsmusic,,Disco / Funk / House,"Moon Boots is a Brooklyn, US-based DJ, producer or electronic artist whose work centers on disco / funk / house, with a focus on club-ready releases and live sets."
dj,morena-leraba,Morena Leraba,Lesotho,1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/c35c55861202ad3bfe9c19c337d43b51/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@MorenaLeraba,https://soundcloud.com/morenaleraba,,Experimental / Electronic,"Morena Leraba is a Lesotho-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,morten,MORTEN,"Aarhus, Denmark",1,youtube,https://cdn-images.dzcdn.net/images/artist/293dc82e70fcaabb774fd71ac0c8117b/250x250-000000-80-0-0.jpg,https://www.mortenofficial.com/,https://instagram.com/morten,,https://soundcloud.com/mortenofficial,https://x.com/MORTEN_OFFICIAL,House / Dance Pop,"MORTEN is a Aarhus, Denmark-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,muchakk-mu540,MUCHAKK (Mu540,"S„o Paulo, Brazil",1,website|instagram|youtube|soundcloud|twitter,,,,,,,Electronic / Club,"Brazilian club-music artist associated with baile funk, house and high-energy S„o Paulo dance-floor sounds."
dj,myles-o-neal,Myles O'Neal,"Los Angeles, US",1,instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/a24f3f8602c83c63757873be5f21cca1/250x250-000000-80-0-0.jpg,https://www.mylesoneal.com/,,https://www.youtube.com/@MylesONeal_,,,Hip-Hop / Open Format,"Myles O'Neal is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,natte-visstick,Natte Visstick,Netherlands,1,twitter,https://cdn-images.dzcdn.net/images/artist/3772c978855b648fcd6c2840368393f9/250x250-000000-80-0-0.jpg,https://linktr.ee/nattevisstick,https://instagram.com/nattevisstick,https://www.youtube.com/@NatteVisstickOfficial,https://soundcloud.com/nattevisstick,,House / Club,"Natte Visstick is a Netherlands-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,neon-deluz,Neon Deluz,"Los Angeles, US",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/9020fcf7b4b50e420a4c940e9e4fc706/250x250-000000-80-0-0.jpg,https://linktr.ee/neondeluz,,https://www.youtube.com/@neondeluzmusic,https://soundcloud.com/neondeluzmusic,,Melodic House & Techno,"Neon Deluz is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,netsky,Netsky,"Antwerp, Belgium",1,,https://cdn-images.dzcdn.net/images/artist/9700d62fae221d1415727f096f788d9f/250x250-000000-80-0-0.jpg,https://netskymusic.com,https://instagram.com/netsky,https://www.youtube.com/channel/UCYju6cJkaQafQvKE9q-vMWQ,https://soundcloud.com/netsky,https://x.com/Netsky,Drum & Bass,"Netsky is a Antwerp, Belgium-based DJ, producer or electronic artist whose work centers on drum & bass, with a focus on club-ready releases and live sets."
dj,new-form,New Form,"Ghent, Belgium",1,website|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/9634ab33133cdbe24ad9dee0ad7f0a06/250x250-000000-80-0-0.jpg,,https://instagram.com/charlottedewittemusic,,,,Electronic / Club,Charlotte de Witte performance concept centered on driving techno and large-scale audiovisual presentation.
dj,nikolina,Nikolina,United Kingdom,1,instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/c5a8356037cef83b51980b49416dc044/250x250-000000-80-0-0.jpg,https://ra.co/dj/nikolina,,https://www.youtube.com/@DJNIKOLINA,,,Techno / Hard Techno,"Nikolina is a United Kingdom-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,nitti-gritti,Nitti Gritti,"Miami, US",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/93d6112c804ac12bfc91de924dc9e19b/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/nittigritti,,House / Dance Pop,"Nitti Gritti is a Miami, US-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,njelic,Njelic,"Soweto, South Africa",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/639bea132427564bab68b33a988ed210/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@NjelicOfficial,,,Amapiano / Gqom,"Njelic is a Soweto, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,nosi,NOSI,South Africa,1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/101c56ebe421e513112de6c0aa244720/250x250-000000-80-0-0.jpg,,https://instagram.com/nosi.ofc,https://www.youtube.com/@NOSI_,,,House / Club,"NOSI is a South Africa-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,olafur-arnalds,√ìlafur Arnalds,"MosfellsbÊr, Iceland",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/39c599372c3484a872a160243da08f09/250x250-000000-80-0-0.jpg,https://olafurarnalds.com/,,https://www.youtube.com/@olafurarnalds,https://soundcloud.com/olafur-arnalds,,Experimental / Electronic,"√ìlafur Arnalds is a MosfellsbÊr, Iceland-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,omnom,OMNOM,"Los Angeles, US",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/07cc68e01d244196b38227e782829230/250x250-000000-80-0-0.jpg,https://www.imomnom.com/,,https://www.youtube.com/@imomnom,https://soundcloud.com/omnom,,Tech House / House,"OMNOM is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,pegassi,Pegassi,"Brussels, Belgium",1,website,https://cdn-images.dzcdn.net/images/artist/a23de955e71e40ef8aa86c7aa494f085/250x250-000000-80-0-0.jpg,,http://instagram.com/pasqualerotella,https://www.youtube.com/@pegassimusic,https://soundcloud.com/insomniacevents,http://twitter.com/insomniacevents,Tech House / House,"Pegassi is a Brussels, Belgium-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,phelimuncasi,Phelimuncasi,"Durban, South Africa",1,website|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/04ea47ccdbe21f69bb0880e50aeeaf33/250x250-000000-80-0-0.jpg,,https://instagram.com/phelimuncasi,,,,Amapiano / Gqom,"Phelimuncasi is a Durban, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,phlegmatic-dogs,Phlegmatic Dogs,"Moscow, Russia",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/af329a1c98b145f7af16c2e812b423a0/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/phlegmaticdogs,,Electronic / Club,"Phlegmatic Dogs is a Moscow, Russia-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,pigeon-hole,Pigeon Hole,"Vancouver, Canada",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/99ddf9b370a00ed373aeab81aab62236/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/pigeon_hole,,Bass / Dubstep,"Pigeon Hole is a Vancouver, Canada-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,pnny,PNNY,"Bali, Indonesia",1,website|instagram|youtube|twitter,https://i1.sndcdn.com/avatars-9DNIFVP3Qjj75aBw-eExudg-t500x500.jpg,,,,https://soundcloud.com/pnnycollective,,Amapiano / Gqom,"PNNY is a Bali, Indonesia-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,porter-robinson,Porter Robinson,"Chapel Hill, US",1,,https://cdn-images.dzcdn.net/images/artist/a83618b66fa207ef0840f167e5ad59c4/250x250-000000-80-0-0.jpg,https://porterrobinson.com/,https://www.instagram.com/porterrobinson,https://www.youtube.com/@porterrobinson,https://soundcloud.com/porter-robinson,https://x.com/porterrobinson,Bass / Dubstep,"Porter Robinson is a Chapel Hill, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,push,Push,"Antwerp, BE",1,instagram|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/3fe3be098e3472d6c0d69945bed9949c/250x250-000000-80-0-0.jpg,https://www.mikepush.com/,,,,,Trance / Psytrance,"Belgian trance project known for classic, melodic and progressive records including enduring club anthems."
dj,quackson,Quackson,"Seattle, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/3ea353d7a0f90c811f3c00415c5dd196/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@quacksonmusic,https://soundcloud.com/quacksonmusic,,Bass / Dubstep,"Quackson is a Seattle, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,rampa,Rampa,"Berlin, Germany",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/05454ee4114bef513b8f0446271dae0b/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/rampa,,Melodic House & Techno,"Rampa is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,raw-district,Raw District,"Brussels, Belgium",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/d4120d06aa2a61aaf716559a894aae3b/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/rawdistrict,,Melodic House & Techno,"Raw District is a Brussels, Belgium-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,rawayana,Rawayana,"Caracas, Venezuela",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/3e40bfe94af555a6abd13af83f605696/250x250-000000-80-0-0.jpg,http://www.rawayana.com/,,https://www.youtube.com/@RawayanaOfficial,https://soundcloud.com/rawayana,,Hip-Hop / Open Format,"Venezuelan band and live act blending reggae, funk, Latin alternative music and electronic dance influences."
dj,restricted,Restricted,"Adelaide, Australia",1,website|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/a8f6255dc81507188d71a37f9d120f85/250x250-000000-80-0-0.jpg,,https://instagram.com/restricted,,https://soundcloud.com/restricted,,Techno / Hard Techno,"Restricted is a Adelaide, Australia-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,rinzen,Rinzen,"Los Angeles, US",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/c3aa5a75a69e1f2e6f1b16c82374df09/250x250-000000-80-0-0.jpg,https://www.rinzenmusic.com/,,,https://soundcloud.com/rinzen,,Melodic House & Techno,"Rinzen is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,rohaan,Rohaan,"Manchester, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/409108050172ab290fd47e4ffe5a26a1/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@Rohaan,https://soundcloud.com/rohaanofficial,,Bass / Dubstep,"Rohaan is a Manchester, UK-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,rommii,rommii,Italy,1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/7375e491b055d156acf43911afe1596a/250x250-000000-80-0-0.jpg,,https://www.instagram.com/heyrommii/,https://www.youtube.com/@heyrommii,,,House / Club,"rommii is a Italy-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,ronski-speed,Ronski Speed,"Berlin, Germany",1,instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/8417f6e7ee55002ab18a1cac8454846a/250x250-000000-80-0-0.jpg,https://linktr.ee/ronskispeed,,https://www.youtube.com/@RonskiSpeedOfficial,,,Trance / Psytrance,"Ronski Speed is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on trance / psytrance, with a focus on club-ready releases and live sets."
dj,rony-seikaly,Rony Seikaly,"Miami, US",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/3573112f88a94b15a8ad9bfd4a8e0622/250x250-000000-80-0-0.jpg,,https://www.instagram.com/ronyseikaly/,https://www.youtube.com/@ronyseikaly,,,Tech House / House,"Rony Seikaly is a Miami, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,rules,Rules,"London, UK",1,instagram|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/74ca932207e98ab87bbb9d37cca7cebe/250x250-000000-80-0-0.jpg,https://thisisrules.com/,,,,,Hip-Hop / Open Format,"Rules is a London, UK-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,ry-x,RY X,"Byron Bay, Australia",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/0ad59393cd63206978c2d9589bccaf93/250x250-000000-80-0-0.jpg,https://www.ry-x.com/,,https://www.youtube.com/@RYX,https://soundcloud.com/ry-x,,Experimental / Electronic,"RY X is a Byron Bay, Australia-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,saint-ludo,Saint Ludo,"London, UK",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/de681e690ffc5bd47d879c36e466753a/250x250-000000-80-0-0.jpg,https://ra.co/dj/saintludo,,,https://soundcloud.com/saintludo,,UK Garage / UK Bass,"Saint Ludo is a London, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,samantha-loveridge,Samantha Loveridge,"London, UK",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/4b3f1e3ca64930ed0714361da85c4b3b/250x250-000000-80-0-0.jpg,,https://www.instagram.com/Samantha_Loveridge/,https://www.youtube.com/@Samantha_Loveridge,,,Electronic / Club,"Samantha Loveridge is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,sammy-virji,Sammy Virji,"London, UK",1,twitter,https://cdn-images.dzcdn.net/images/artist/b4035c67c74c5b44fe78b4865cd7e593/250x250-000000-80-0-0.jpg,https://www.itsvirjiisntit.com/,https://www.instagram.com/sammyvirji,https://www.youtube.com/@SammyVirji,https://soundcloud.com/sammyvirji,,UK Garage / UK Bass,"Sammy Virji is a London, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,san-holo,San Holo,"Zoetermeer, Netherlands",1,,https://cdn-images.dzcdn.net/images/artist/c39ef74c41fdd106a003baf7358747ac/250x250-000000-80-0-0.jpg,https://sanholo.com/,https://sanholo.lnk.to/insta,https://www.youtube.com/@sanholobeats,https://soundcloud.com/sanholo,https://sanholo.lnk.to/twitter,Bass / Dubstep,"San Holo is a Zoetermeer, Netherlands-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,sandra-raw,Sandra Raw,Brazil,1,website|twitter,https://cdn-images.dzcdn.net/images/artist/9ee3c7eaffa2fb5d21c814fc0484df1e/250x250-000000-80-0-0.jpg,,https://instagram.com/sandra_rawdj,https://www.youtube.com/@sandraraw,https://soundcloud.com/sandraraw,,House / Club,"Sandra Raw is a Brazil-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,sarah-de-warren,Sarah de Warren,"London, UK",1,website,https://cdn-images.dzcdn.net/images/artist/741391352c7513be1880bb72f73798d6/250x250-000000-80-0-0.jpg,,http://instagram.com/pasqualerotella,https://www.youtube.com/@sarahdewarren,https://soundcloud.com/insomniacevents,http://twitter.com/insomniacevents,Electronic / Club,"Sarah de Warren is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,second-sine,Second Sine,"Moscow, Russia",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/022ca81bf4def4db2d4d9fb57442ce3e/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@secondsineofficial,,,Trance / Psytrance,"Second Sine is a Moscow, Russia-based DJ, producer or electronic artist whose work centers on trance / psytrance, with a focus on club-ready releases and live sets."
dj,shanti-celeste,Shanti Celeste,"Bristol, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/0ef09762e99e2cc903fe9ce6ec038701/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@MJColeVEVO,https://soundcloud.com/shanticeleste,,Electronic / Club,"Shanti Celeste is a Bristol, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,shee,SHEE,Ireland,1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/be247dc7d2d7d58dd4044f03f7bfb97a/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@known_as_shee,,,UK Garage / UK Bass,"SHEE is a Ireland-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,shimza,Shimza,"Tembisa, South Africa",1,website|soundcloud,https://cdn-images.dzcdn.net/images/artist/d402f0f4fd6cb463501b00c920235b97/250x250-000000-80-0-0.jpg,,https://www.instagram.com/shimza.dj/,https://www.youtube.com/@ShimzaSA,,https://x.com/Shimza01,Afro House / Afro Tech,"Shimza is a Tembisa, South Africa-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,sidequest,SIDEQUEST,United States,1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/54138f66a0b68f25c23fd6c2f69550d4/250x250-000000-80-0-0.jpg,,https://instagram.com/sidequestdj,https://www.youtube.com/@SIDEQUESTMUSIC,,,Bass / Dubstep,"SIDEQUEST is a United States-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,skepsis,Skepsis,"London, UK",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/28679f84625bd70bee43446f30f42364/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/skepsisproducer,,UK Garage / UK Bass,"Skepsis is a London, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,soulidan,Soulidan,South Africa,1,website|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/986d56fc62638709a3e242a85fde19ca/250x250-000000-80-0-0.jpg,,https://instagram.com/soulidanmusic,,https://soundcloud.com/soulidan,,Afro House / Afro Tech,"Soulidan is a South Africa-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,spartaque,Spartaque,"Kharkiv, Ukraine",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/045b96f8765a54fc303608a5317a61eb/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/spartaque,,Techno / Hard Techno,"Spartaque is a Kharkiv, Ukraine-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,spfdj,SPFDJ,"Berlin, Germany",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/a33bab863b1ab1e49ca82970e20e18ed/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/spfdj,,Techno / Hard Techno,"SPFDJ is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,sub-focus,Sub Focus,"London, UK",1,,https://cdn-images.dzcdn.net/images/artist/3263b04252ef78d63799cc8a5d10655c/250x250-000000-80-0-0.jpg,https://www.subfocus.com/,https://www.instagram.com/subfocus/,https://www.youtube.com/@SubFocus,https://soundcloud.com/subfocus,https://twitter.com/subfocus,Drum & Bass,"Sub Focus is a London, UK-based DJ, producer or electronic artist whose work centers on drum & bass, with a focus on club-ready releases and live sets."
